"Time","Value"
"2019-10-02 02:05:00",2.29146932123729
"2019-10-02 02:10:00",2.29223315242257
"2019-10-02 02:15:00",2.29278447023987
"2019-10-02 02:20:00",2.29341140788825
"2019-10-02 02:25:00",2.29394879305902
"2019-10-02 02:30:00",2.29452958351859
"2019-10-02 02:35:00",2.29506814248329
"2019-10-02 02:40:00",2.29566706999145
"2019-10-02 02:45:00",2.29602300321434
"2019-10-02 02:50:00",2.29641684908512
"2019-10-02 02:55:00",2.29664114290868
"2019-10-02 03:00:00",2.2969310895683
"2019-10-02 03:05:00",2.297163202672
"2019-10-02 03:10:00",2.2976716333128
"2019-10-02 03:15:00",2.29784779770327
"2019-10-02 03:20:00",2.29795404949565
"2019-10-02 03:25:00",2.29808533952457
"2019-10-02 03:30:00",2.29824438490141
"2019-10-02 03:35:00",2.2984641691934
"2019-10-02 03:40:00",2.29866034798418
"2019-10-02 03:45:00",2.29880744187306
"2019-10-02 03:50:00",2.29914145683286
"2019-10-02 03:55:00",2.2992177266137
"2019-10-02 04:00:00",2.29929431081541
"2019-10-02 04:05:00",2.29929978141502
"2019-10-02 04:10:00",2.29944748358862
"2019-10-02 04:15:00",2.29955734024208
"2019-10-02 04:20:00",2.29965543968076
"2019-10-02 04:25:00",2.29982170506999
"2019-10-02 04:30:00",2.29984363177706
"2019-10-02 04:35:00",2.2999509100299
"2019-10-02 04:40:00",2.30009299781584
"2019-10-02 04:45:00",2.300260308964
"2019-10-02 04:50:00",2.30040473555678
"2019-10-02 04:55:00",2.30051589801232
"2019-10-02 05:00:00",2.30062464065593
"2019-10-02 05:05:00",2.30070569580937
"2019-10-02 05:10:00",2.30082250501149
"2019-10-02 05:15:00",2.30089278676222
"2019-10-02 05:20:00",2.30102313087252
"2019-10-02 05:25:00",2.30113786493243
"2019-10-02 05:30:00",2.30125821799615
"2019-10-02 05:35:00",2.30134573994989
"2019-10-02 05:40:00",2.30146705233483
"2019-10-02 05:45:00",2.3015536221024
"2019-10-02 05:50:00",2.30167949912792
"2019-10-02 05:55:00",2.30179990121305
"2019-10-02 06:00:00",2.30190919037326
"2019-10-02 06:05:00",2.30195385059721
"2019-10-02 06:10:00",2.3020303918691
"2019-10-02 06:15:00",2.30212296995097
"2019-10-02 06:20:00",2.30222807427683
"2019-10-02 06:25:00",2.30233710664219
"2019-10-02 06:30:00",2.30245076996687
"2019-10-02 06:35:00",2.30260393873863
"2019-10-02 06:40:00",2.30272982859718
"2019-10-02 06:45:00",2.30285218876317
"2019-10-02 06:50:00",2.30299714636412
"2019-10-02 06:55:00",2.30306345733646
"2019-10-02 07:00:00",2.3031843368542
"2019-10-02 07:05:00",2.30328230122484
"2019-10-02 07:10:00",2.3034027170817
"2019-10-02 07:15:00",2.30349020244887
"2019-10-02 07:20:00",2.30359985708063
"2019-10-02 07:25:00",2.30370897826094
"2019-10-02 07:30:00",2.30384030244082
"2019-10-02 07:35:00",2.30390064387498
"2019-10-02 07:40:00",2.30400988306866
"2019-10-02 07:45:00",2.30411387872279
"2019-10-02 07:50:00",2.3041958433025
"2019-10-02 07:55:00",2.30428640343634
"2019-10-02 08:00:00",2.30437638199953
"2019-10-02 08:05:00",2.30449231438168
"2019-10-02 08:10:00",2.30458050109269
"2019-10-02 08:15:00",2.30467748969197
"2019-10-02 08:20:00",2.30476234021219
"2019-10-02 08:25:00",2.3048741794615
"2019-10-02 08:30:00",2.30494549890336
"2019-10-02 08:35:00",2.30501336393957
"2019-10-02 08:40:00",2.30507658644215
"2019-10-02 08:45:00",2.30510412177336
"2019-10-02 08:50:00",2.30520354082832
"2019-10-02 08:55:00",2.30526258205691
"2019-10-02 09:00:00",2.30532855639646
"2019-10-02 09:05:00",2.30538594810015
"2019-10-02 09:10:00",2.30546329074862
"2019-10-02 09:15:00",2.30581820228694
"2019-10-02 09:20:00",2.30585355725733
"2019-10-02 09:25:00",2.30599648188993
"2019-10-02 09:30:00",2.30625820572167
"2019-10-02 09:35:00",2.30635746133976
"2019-10-02 09:40:00",2.30657642878374
"2019-10-02 09:45:00",2.30677067050483
"2019-10-02 09:50:00",2.30710269799545
"2019-10-02 09:55:00",2.30742390152005
"2019-10-02 10:00:00",2.30775840689414
"2019-10-02 10:05:00",2.30815307261985
"2019-10-02 10:10:00",2.30844091912361
"2019-10-02 10:15:00",2.30876534476922
"2019-10-02 10:20:00",2.30906465671534
"2019-10-02 10:25:00",2.30925878766573
"2019-10-02 10:30:00",2.30961120883791
"2019-10-02 10:35:00",2.30978138321469
"2019-10-02 10:40:00",2.31008753420045
"2019-10-02 10:45:00",2.31027365454041
"2019-10-02 10:50:00",2.31056532202127
"2019-10-02 10:55:00",2.31074687602676
"2019-10-02 11:00:00",2.31133253588596
"2019-10-02 11:05:00",2.31138358073678
"2019-10-02 11:10:00",2.31178894790253
"2019-10-02 11:15:00",2.31228103489389
"2019-10-02 11:20:00",2.31317138083157
"2019-10-02 11:25:00",2.36330978912166
"2019-10-02 11:30:00",2.31479146537465
"2019-10-02 11:35:00",2.31590326936737
"2019-10-02 11:40:00",2.31730334384638
"2019-10-02 11:45:00",2.33598069394109
"2019-10-02 11:50:00",2.36624139600286
"2019-10-02 11:55:00",2.32469088075471
"2019-10-02 12:00:00",4.17643998732645
"2019-10-02 12:05:00",2.5736802344353
"2019-10-02 12:10:00",2.46948341989513
"2019-10-02 12:15:00",4.32804004575829
"2019-10-02 12:20:00",4.33034552755022
"2019-10-02 12:25:00",4.32631878491272
"2019-10-02 12:30:00",4.33526819077156
"2019-10-02 12:35:00",4.33681584963764
"2019-10-02 12:40:00",4.3401966088648
"2019-10-02 12:45:00",4.34286346305596
"2019-10-02 12:50:00",4.34636261258839
"2019-10-02 12:55:00",4.34966349189372
"2019-10-02 13:00:00",4.35353864074639
"2019-10-02 13:05:00",4.35745908600673
"2019-10-02 13:10:00",4.36171858284069
"2019-10-02 13:15:00",4.36062035025918
"2019-10-02 13:20:00",4.37025501716034
"2019-10-02 13:25:00",4.37514798489685
"2019-10-02 13:30:00",4.37969677670136
"2019-10-02 13:35:00",4.38587966807771
"2019-10-02 13:40:00",4.39168725821881
"2019-10-02 13:45:00",4.39702674287752
"2019-10-02 13:50:00",4.3993936109506
"2019-10-02 13:55:00",4.40852814772004
"2019-10-02 14:00:00",4.41443459425814
"2019-10-02 14:05:00",4.42060191939228
"2019-10-02 14:10:00",4.42603901583332
"2019-10-02 14:15:00",4.43297861747425
"2019-10-02 14:20:00",4.43981196081315
"2019-10-02 14:25:00",4.44570250521401
"2019-10-02 14:30:00",4.45226423398115
"2019-10-02 14:35:00",4.45848719621435
"2019-10-02 14:40:00",4.46552620322023
"2019-10-02 14:45:00",4.47271729536818
"2019-10-02 14:50:00",4.47942331319947
"2019-10-02 14:55:00",4.4857833231324
"2019-10-02 15:00:00",4.49210126047994
"2019-10-02 15:05:00",4.49825788752475
"2019-10-02 15:10:00",4.50448886214167
"2019-10-02 15:15:00",4.50925235786866
"2019-10-02 15:20:00",4.51534852873153
"2019-10-02 15:25:00",4.51992510063109
"2019-10-02 15:30:00",4.4836659869933
"2019-10-02 15:35:00",4.52919841260485
"2019-10-02 15:40:00",3.81238616017795
"2019-10-02 15:45:00",4.5313180215077
"2019-10-02 15:50:00",4.54181640434081
"2019-10-02 15:55:00",4.37489812508302
"2019-10-02 16:00:00",4.55046574087261
"2019-10-02 16:05:00",4.5494553126524
"2019-10-02 16:10:00",4.55778768626677
"2019-10-02 16:15:00",4.56298159473357
"2019-10-02 16:20:00",4.5660292392794
"2019-10-02 16:25:00",4.28300646686786
"2019-10-02 16:30:00",4.57245763106678
"2019-10-02 16:35:00",4.41353197474432
"2019-10-02 16:40:00",4.14509626816124
"2019-10-02 16:45:00",4.57243758562746
"2019-10-02 16:50:00",3.48853470433334
"2019-10-02 16:55:00",2.59493521475645
"2019-10-02 17:00:00",3.65578974202103
"2019-10-02 17:05:00",2.69737596121064
"2019-10-02 17:10:00",2.60191764068261
"2019-10-02 17:15:00",2.61629918026232
"2019-10-02 17:20:00",2.64800650574819
"2019-10-02 17:25:00",2.60750825149714
"2019-10-02 17:30:00",2.6106352523752
"2019-10-02 17:35:00",2.93747827360358
"2019-10-02 17:40:00",2.94968773494941
"2019-10-02 17:45:00",2.61324729031457
"2019-10-02 17:50:00",2.61410418608704
"2019-10-02 17:55:00",2.83245724332912
"2019-10-02 18:00:00",3.2354081124323
"2019-10-02 18:05:00",2.61421136620152
"2019-10-02 18:10:00",2.62848609774209
"2019-10-02 18:15:00",2.81150892082212
"2019-10-02 18:20:00",4.40503186200894
"2019-10-02 18:25:00",4.27745322970649
"2019-10-02 18:30:00",4.31253225160713
"2019-10-02 18:35:00",3.55191491084418
"2019-10-02 18:40:00",4.44106806767401
"2019-10-02 18:45:00",3.46723113856564
"2019-10-02 18:50:00",4.27951284362398
"2019-10-02 18:55:00",4.08474625978708
"2019-10-02 19:00:00",4.23296961994863
"2019-10-02 19:05:00",4.40295693203403
"2019-10-02 19:10:00",4.32124941513671
"2019-10-02 19:15:00",4.07506303273406
"2019-10-02 19:20:00",3.61617983963811
"2019-10-02 19:25:00",4.36310847193325
"2019-10-02 19:30:00",4.57891963115958
"2019-10-02 19:35:00",4.55066419028322
"2019-10-02 19:40:00",4.53469243269594
"2019-10-02 19:45:00",4.43839129955278
"2019-10-02 19:50:00",4.38824941707181
"2019-10-02 19:55:00",4.54947305742361
"2019-10-02 20:00:00",3.93765450649968
"2019-10-02 20:05:00",3.22406708921811
"2019-10-02 20:10:00",4.4934573335532
"2019-10-02 20:15:00",4.55684610142698
"2019-10-02 20:20:00",4.41344960175195
"2019-10-02 20:25:00",4.37131909233444
"2019-10-02 20:30:00",4.55645083306581
"2019-10-02 20:35:00",4.55717139190086
"2019-10-02 20:40:00",4.37877887080726
"2019-10-02 20:45:00",4.39633548887038
"2019-10-02 20:50:00",4.55329806338613
"2019-10-02 20:55:00",4.54823311081794
"2019-10-02 21:00:00",4.32748162036777
"2019-10-02 21:05:00",4.50430755248105
"2019-10-02 21:10:00",4.03192489158868
"2019-10-02 21:15:00",4.54800187621601
"2019-10-02 21:20:00",4.37958089771353
"2019-10-02 21:25:00",2.57841587611759
"2019-10-02 21:30:00",2.61987416152483
"2019-10-02 21:35:00",3.24877672018037
"2019-10-02 21:40:00",4.15952283894256
"2019-10-02 21:45:00",2.60730320148002
"2019-10-02 21:50:00",4.06632310579461
"2019-10-02 21:55:00",4.54548141234336
"2019-10-02 22:00:00",2.91851240314203
"2019-10-02 22:05:00",4.54709069771521
"2019-10-02 22:10:00",3.92855557882645
"2019-10-02 22:15:00",3.78399557448121
"2019-10-02 22:20:00",4.53201677719443
"2019-10-02 22:25:00",4.41762795021656
"2019-10-02 22:30:00",4.10139047940836
"2019-10-02 22:35:00",4.54268534063592
"2019-10-02 22:40:00",4.23726902813304
"2019-10-02 22:45:00",4.37422591737311
"2019-10-02 22:50:00",4.03618839015125
"2019-10-02 22:55:00",3.14147167822903
"2019-10-02 23:00:00",3.57586982217462
"2019-10-02 23:05:00",2.60245428884375
"2019-10-02 23:10:00",2.65612123500666
"2019-10-02 23:15:00",2.60369886658684
"2019-10-02 23:20:00",2.6354804858435
"2019-10-02 23:25:00",2.59866153813547
"2019-10-02 23:30:00",2.60111021871445
"2019-10-02 23:35:00",2.69376406490805
"2019-10-02 23:40:00",2.60276516897417
"2019-10-02 23:45:00",2.60733010347776
"2019-10-02 23:50:00",2.60751060045934
"2019-10-02 23:55:00",2.65255599131309
"2019-10-03 00:00:00",2.60884940619675
"2019-10-03 00:05:00",3.25381231725243
"2019-10-03 00:10:00",2.61054524326512
"2019-10-03 00:15:00",2.61210350802092
"2019-10-03 00:20:00",2.61380404182263
"2019-10-03 00:25:00",2.61447456413899
"2019-10-03 00:30:00",2.61545091596653
"2019-10-03 00:35:00",2.61678133275568
"2019-10-03 00:40:00",2.61781291699898
"2019-10-03 00:45:00",2.61880419259297
"2019-10-03 00:50:00",2.61984336404742
"2019-10-03 00:55:00",2.62035037109212
"2019-10-03 01:00:00",2.62141161342577
"2019-10-03 01:05:00",2.62213347930308
"2019-10-03 01:10:00",2.62279011635622
"2019-10-03 01:15:00",2.62337385046092
"2019-10-03 01:20:00",2.62377461706798
"2019-10-03 01:25:00",2.62426695847106
"2019-10-03 01:30:00",2.62456253617579
"2019-10-03 01:35:00",2.62460627809491
"2019-10-03 01:40:00",2.62484682730512
"2019-10-03 01:45:00",2.62481868026203
"2019-10-03 01:50:00",2.62466633160106
"2019-10-03 01:55:00",2.62451350976613
"2019-10-03 02:00:00",2.62437101969041
"2019-10-03 02:05:00",2.62408692282506
"2019-10-03 02:10:00",2.62395514223201
"2019-10-03 02:15:00",2.62368162591913
"2019-10-03 02:20:00",2.62344119901206
"2019-10-03 02:25:00",2.62327180920795
"2019-10-03 02:30:00",2.62293223384389
"2019-10-03 02:35:00",2.62266066115751
"2019-10-03 02:40:00",2.62231538795003
"2019-10-03 02:45:00",2.62204630877418
"2019-10-03 02:50:00",2.6217943107221
"2019-10-03 02:55:00",2.62150990492086
"2019-10-03 03:00:00",2.62117218487975
"2019-10-03 03:05:00",2.62072757663861
"2019-10-03 03:10:00",2.62044530762003
"2019-10-03 03:15:00",2.62012035188961
"2019-10-03 03:20:00",2.61980887104218
"2019-10-03 03:25:00",2.61940920778241
"2019-10-03 03:30:00",2.61915337573134
"2019-10-03 03:35:00",2.61878556070401
"2019-10-03 03:40:00",2.61836440600886
"2019-10-03 03:45:00",2.61795411236863
"2019-10-03 03:50:00",2.61741829894728
"2019-10-03 03:55:00",2.61706784002389
"2019-10-03 04:00:00",2.61670157077504
"2019-10-03 04:05:00",2.61632943895722
"2019-10-03 04:10:00",2.61590817585479
"2019-10-03 04:15:00",2.61555555419914
"2019-10-03 04:20:00",2.6152899395105
"2019-10-03 04:25:00",2.6149320260324
"2019-10-03 04:30:00",2.6146006569832
"2019-10-03 04:35:00",2.61442018969533
"2019-10-03 04:40:00",2.61423965644516
"2019-10-03 04:45:00",2.61405889408045
"2019-10-03 04:50:00",2.61386761637725
"2019-10-03 04:55:00",2.61364340668122
"2019-10-03 05:00:00",2.61344730821651
"2019-10-03 05:05:00",2.61331509988403
"2019-10-03 05:10:00",2.61318452423495
"2019-10-03 05:15:00",2.61311822012135
"2019-10-03 05:20:00",2.61310713035963
"2019-10-03 05:25:00",2.612944083642
"2019-10-03 05:30:00",2.61286853012066
"2019-10-03 05:35:00",2.61280214085548
"2019-10-03 05:40:00",2.61276811063671
"2019-10-03 05:45:00",2.61271352253113
"2019-10-03 05:50:00",2.61273962670764
"2019-10-03 05:55:00",2.61267510094186
"2019-10-03 06:00:00",2.61261489885823
"2019-10-03 06:05:00",2.61264227926967
"2019-10-03 06:10:00",2.61265421041516
"2019-10-03 06:15:00",2.61265689721642
"2019-10-03 06:20:00",2.61262582643306
"2019-10-03 06:25:00",2.61258932636356
"2019-10-03 06:30:00",2.61258824146251
"2019-10-03 06:35:00",2.61258240865748
"2019-10-03 06:40:00",2.61258806364689
"2019-10-03 06:45:00",2.61258206777662
"2019-10-03 06:50:00",2.61262003892196
"2019-10-03 06:55:00",2.61263695961253
"2019-10-03 07:00:00",2.61264234183216
"2019-10-03 07:05:00",2.61264776108243
"2019-10-03 07:10:00",2.61269698341271
"2019-10-03 07:15:00",2.61272975942757
